colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
128,44,146,128,25,AVELLANEDA,ROSARIO,235,24 DE SETIEMBRE,ROSARIO,4444,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,49,27 DE FEBRERO,ROSARIO,3368,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,49,27 DE FEBRERO,ROSARIO,8678,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,171,9 DE JULIO,ROSARIO,1927,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,164,AMENABAR,ROSARIO,2733,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,164,AMENABAR,ROSARIO,2733,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,25,AVELLANEDA,ROSARIO,403,COCHABAMBA,ROSARIO,5828,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,403,COCHABAMBA,ROSARIO,9500,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,20,CORDOBA,ROSARIO,1817,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,127,DEAN FUNES,ROSARIO,2633,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,127,DEAN FUNES,ROSARIO,9159,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,112,GABOTO,ROSARIO,3609,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,112,GABOTO,ROSARIO,9046,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,331,GALVEZ,ROSARIO,6823,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,377,ITUZAINGO,ROSARIO,6515,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,377,ITUZAINGO,ROSARIO,7573,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,139,LA PAZ,ROSARIO,9647,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,37,MENDOZA,ROSARIO,1233,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,37,MENDOZA,ROSARIO,8389,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,33,PELLEGRINI,ROSARIO,5967,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,33,PELLEGRINI,ROSARIO,7517,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,125,RIOBAMBA,ROSARIO,6626,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,125,RIOBAMBA,ROSARIO,7112,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,74,RUEDA,ROSARIO,3228,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,80,SAN LUIS,ROSARIO,7597,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,80,SAN LUIS,ROSARIO,8169,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,104,SEGUI,ROSARIO,6160,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,252,URUGUAY,ROSARIO,2453,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,213,VIAMONTE,ROSARIO,4055,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,76,VIRASORO,ROSARIO,3775,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,25,AVELLANEDA,ROSARIO,143,ZEBALLOS,ROSARIO,1513,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,25,AVELLANEDA,ROSARIO,143,ZEBALLOS,ROSARIO,7387,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,18805,AVENIDA OVIDIO LAGOS,ROSARIO,19561,BOULEVARD SEGUÍ,ROSARIO,OV. LAGOS Y BVD SEGUI HACIA ALV ACEB ALB,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,18805,AVENIDA OVIDIO LAGOS,ROSARIO,19561,BOULEVARD SEGUÍ,ROSARIO,OV. LAGOS Y BVD SEGUI HACIA ALV ACEB ALB,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,19,CAFFERATA,ROSARIO,9336,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,108,D. CRESPO,ROSARIO,2991,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,108,D. CRESPO,ROSARIO,2991,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,58,FRANCIA,ROSARIO,2273,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,58,FRANCIA,ROSARIO,2273,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,118,IRIONDO,ROSARIO,5695,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,118,IRIONDO,ROSARIO,5695,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,122,LAVALLE,ROSARIO,2982,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,91,OVIDIO LAGOS,ROSARIO,2500,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,91,OVIDIO LAGOS,ROSARIO,2500,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,23,SAN NICOLAS,ROSARIO,2503,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,145,SUIPACHA,ROSARIO,4660,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,110,BIEDMA,ROSARIO,145,SUIPACHA,ROSARIO,4660,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,235,24 DE SETIEMBRE,ROSARIO,8151,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,49,27 DE FEBRERO,ROSARIO,4182,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,171,9 DE JULIO,ROSARIO,4726,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,209,CERRITO,ROSARIO,3271,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,20,CORDOBA,ROSARIO,1002,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,224,J. DE GARAY,ROSARIO,2032,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,139,LA PAZ,ROSARIO,2246,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,37,MENDOZA,ROSARIO,9638,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,248,OCAMPO,ROSARIO,2087,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,200,PASCO,ROSARIO,2195,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,33,PELLEGRINI,ROSARIO,9954,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,74,RUEDA,ROSARIO,3125,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,101,SAN LORENZO,ROSARIO,5759,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,101,SAN LORENZO,ROSARIO,5759,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,80,SAN LUIS,ROSARIO,5163,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,252,URUGUAY,ROSARIO,8245,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,19,CAFFERATA,ROSARIO,213,VIAMONTE,ROSARIO,3055,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,20,CORDOBA,ROSARIO,99,ALSINA,ROSARIO,1370,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,20,CORDOBA,ROSARIO,19,CAFFERATA,ROSARIO,1704,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,20,CORDOBA,ROSARIO,19,CAFFERATA,ROSARIO,1704,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,20,CORDOBA,ROSARIO,69,CONSTITUCION,ROSARIO,7708,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,20,CORDOBA,ROSARIO,108,D. CRESPO,ROSARIO,1361,NEGRA,MUNICIPALIDAD,128 NEGRA > MUNICIPALIDAD
128,44,146,128,20,CORDOBA,ROSARIO,108,D. CRESPO,ROSARIO,1361,ROJA,MUNICIPALIDAD,128 ROJA > MUNICIPALIDAD
128,44,146,128,65,ENTRE RIOS,ROSARIO,49,27 DE FEBRERO,ROSARIO,7771,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,49,27 DE FEBRERO,ROSARIO,7771,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,171,9 DE JULIO,ROSARIO,4146,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,171,9 DE JULIO,ROSARIO,4146,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,164,AMENABAR,ROSARIO,3238,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,164,AMENABAR,ROSARIO,3238,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,209,CERRITO,ROSARIO,8376,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,209,CERRITO,ROSARIO,8376,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,127,DEAN FUNES,ROSARIO,4707,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,127,DEAN FUNES,ROSARIO,4707,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,112,GABOTO,ROSARIO,7107,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,112,GABOTO,ROSARIO,7107,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,224,J. DE GARAY,ROSARIO,5044,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
128,44,146,128,65,ENTRE RIOS,ROSARIO,224,J. DE GARAY,ROSARIO,5044,ROJA,HOSPITAL CENTENARIO,128 ROJA > HOSPITAL CENTENARIO
128,44,146,128,65,ENTRE RIOS,ROSARIO,139,LA PAZ,ROSARIO,7554,NEGRA,BARRIO ECHESORTU,128 NEGRA > BARRIO ECHESORTU
